movie_title,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
Babylon,Eric Eisenberg,False,CinemaBlend,fresh, 3/5 ,"Feb 9, 2023","The back half of the film, while it does have its highlights, demonstrates an inability for the movie to fully carry its own weight, and the multi-faceted narrative descends into tropes and some groan-worthy material before the end credits start to roll."
Babylon,John Serba,False,Decider,fresh,,"Feb 4, 2023","With Babylon, though, Chazelle gives us magic, but trumps it with sheer, unadulterated madness."
Babylon,Filipe Freitas,False,Always Good Movies,rotten, 2.5/5 ,"Feb 2, 2023",There’s nothing personal or profound in this messy imagination of the early movies; it’s just a spectacle reduced to tics and gimmicks.
Babylon,Alex Flood,False,NME,fresh, 3/5 ,"Feb 1, 2023","Damien Chazelle’s bonkers biopic about the excess of Old Hollywood will bowl you over in the best way, but it might leave you scratching your head in confusion too"
Babylon,Casey Chong,False,Casey's Movie Mania,fresh, 3/5 ,"Feb 1, 2023",[Babylon] is a bumpy ride but rarely feels tedious.
Babylon,Julia Swift,False,My Champlain Valley,rotten, 2/10 ,"Feb 1, 2023",So bad it's shocking. Such of waste of acting talent. This is what happens when Hollywood calls someone a genuis and lets them create without ever having to think twice about any of their decisions.
Babylon,Dave Lee,False,Dave Lee Down Under,fresh, 5/5 ,"Jan 30, 2023",This is an absolutely repugnant masterpiece. It is a romantic nightmare. It is bat-shit crazy. And I loved every last second of it.
Babylon,Andrew Kendall,False,Stabroek News,rotten,,"Jan 30, 2023","Babylon lurches from moment to moment. It is full of half-ideas but lacking in the imagination to do much with it. Instead, it feigns jocularity while feeling unspontaneous and unnatural in its convulsions, too studied and tedious to excite."
Babylon,David Stratton,False,The Australian,rotten, 2.5/5 ,"Jan 27, 2023","Attempts to out-Fellini Fellini are regrettable and for much of its length Babylon is an unsubtle and indigestible mess so that despite all the talent involved and the fascinating subject matter, it must be seen as something of a disaster."
Babylon,Ben Turner,False,The Pink Lens,fresh, 4/5 ,"Jan 26, 2023","A more ruthless editor could easily have stream-lined a stronger piece, but as it stands it’s a bedazzling screech of a film that threw restraint out the window, where it landed in a pile of Robbie’s vomit on a designer rug. It’s bonkers."
Babylon,Sarah Ward,False,Concrete Playground,fresh,,"Jan 26, 2023","A relentless and ravenous movie that's always a lot, not just in length, but is dazzling (and also very funny) when it clicks."
Babylon,Victoria Luxford,False,City AM,rotten, 2/5 ,"Jan 25, 2023","Judged against Chazelle’s previous work, Babylon lacks the edge of Whiplash, the heart of La La Land, and the focus of First Man. Such a well-versed student of cinema should know better than to fall into self-indulgence."
Babylon,Tim Brayton,False,Alternate Ending,fresh, 4/5 ,"Jan 24, 2023","A prurient, celebratory, confused, scandalized, and sad celebration of the notion of Old Hollywood as a place of incomparable possibility and freedom."
Babylon,Nick Hasted,False,The Arts Desk,fresh, 3/5 ,"Jan 23, 2023","At its best, Babylon is indecently good fun."
Babylon,Hugo Lara,False,Correcámara,fresh, 8/10 ,"Jan 23, 2023",... An intense tribute to cinema that delights hard-core cinephiles. [Full review in Spanish]
Babylon,Brendan Cassidy,False,InSession Film,fresh, A ,"Jan 23, 2023","It's a different kind of Damien Chazelle film. It's more cynical, it's more mean-spirited, in fact it almost feels like a response to LA LA LAND and what happened after that film's notorious ""win"" at the Oscars."
Babylon,Carlos Bonfil,False,La Jornada,rotten,,"Jan 23, 2023",An artistic melting pot. Babylon is an uneven and disorganized film in line with the Hollywood carousel of cheap impressions that spins in all directions yet never bets on any. [Full review in Spanish]
Babylon,Mark Kermode,False,Observer (UK),rotten, 2/5 ,"Jan 23, 2023",Subtle it is not. Nor is it good.
Babylon,Jackie K. Cooper,False,jackiekcooper.com,rotten, 3/10 ,"Jan 22, 2023",Blah-blah land.
Babylon,Ayelet Dekel,False,Midnight East,fresh,,"Jan 22, 2023","Watching the film is like riding a rollercoaster in a storm of images, lifted on the rhythms of Justin Hurwitz’s compelling score."
Babylon,Ed Whitfield,False,The Ooh Tray,rotten,,"Jan 22, 2023","If anything, Babylon is too good a recreation of late-silent era Hollywood – it’s self-indulgent, overwrought, underwritten, and following a full-frontal assault on the senses, peters out into irrelevance."
Babylon,Donald Clarke,False,Irish Times,fresh, 3.5/5 ,"Jan 21, 2023","Chazelle’s film commemorates the era’s hubris as it indulges in a bit of its own. This is how a world ends. Not with a whimper but a great deal of banging, baby. And vomiting. And snorting."
Babylon,Brian Viner,False,Daily Mail (UK),fresh, 3/5 ,"Jan 21, 2023","I staggered out trying to shake off not just the onset of cramp, but also the vague, dispiriting sense that I'd just been hoodwinked by the ending into thinking that Babylon is a better film than it is."
Babylon,Beatriz Martínez,False,Fotogramas,rotten, 2/5 ,"Jan 21, 2023",An exercise of superlative narcissism that's as hollow as it's irritating and amorphous. [Full review in Spanish]
Babylon,Ricardo Rosado,False,Fotogramas,fresh, 4/5 ,"Jan 21, 2023","As uneven as it is magnetic, Babylon is an essential chute in which Margot Robbie and Brad Pitt not only know they are the brightest stars in the sky but they make it clear that they have enjoyed it... [Full review in Spanish]"
Babylon,Carlos Boyero,False,El Pais (Spain),rotten,,"Jan 21, 2023",Much ado about nothing. [Full review in Spanish]
Babylon,Sebastian Zavala Kahn,False,Cinencuentro,fresh, 3.5/5 ,"Jan 20, 2023","Those willing to put up with various scenes of decadence, asking us to step into an unpleasant world, will find a film that says a lot about the way fame affects people, and how they try to find something that feels fulfilling. Full review in Spanish."
Babylon,Mikel Zorrilla,False,Espinof,fresh, 4/5 ,"Jan 20, 2023","It's fascinating, exciting, and wild, though it isn't hard to understand why it failed theatrically in the United States. [Full review in Spanish]"
Babylon,Andy Lea,False,Daily Express (UK),rotten, 2/5 ,"Jan 20, 2023",Chazelle struggles to make a coherent point about the morality of show business.
Babylon,Charlotte O'Sullivan,False,London Evening Standard,rotten, 1/5 ,"Jan 20, 2023","Babylon is a disaster of biblical proportions, precisely because it had so much potential."
Babylon,Paul Whitington,False,Irish Independent,rotten, 3/5 ,"Jan 20, 2023","Babylon approaches the creation of set-piece moments and vast, crowded scenes with commendable gusto, but lacks subtlety and rarely dips below its own glittering surface."
Babylon,Susana Guzman De la O,False,Cine Premiere,rotten, 2.5/5 ,"Jan 20, 2023","Despite trying to recapture an important moment in Hollywood history, Babylon gets stuck with a sense of humor without depth. [Full review in Spanish]"
Babylon,Hugo Hernández Valdivia,False,Cinexcepción,fresh, 85/100 ,"Jan 20, 2023","Babylon is an excessive, impudent, visceral film; it is an extraordinary movie. Like any good declaration of love. [Full review in Spanish]"
Babylon,Diego Batlle,False,Otroscines.com,rotten, 2.5/5 ,"Jan 20, 2023","... A film that has as many pretenses as resources, but ultimately fails because every time it reaches a peak, it tends to deflate and drift. [Full review in Spanish]"
Babylon,Linda Marric,False,The Jewish Chronicle,fresh, 3/5 ,"Jan 20, 2023","Babylon is not so much a film of two halves, but a third of a brilliant movie and two hours of unmitigated mess and chaos."
Babylon,Eddie Harrison,False,film-authority.com,fresh, 3/5 ,"Jan 20, 2023","…Babylon is a big, chunky, entertainingly lavish and deliberately obsessive train-set, but despite considerable effort, it remains an indulgent plaything…"
Babylon,Jim Schembri,False,jimschembri.com,rotten, 2/5 ,"Jan 20, 2023","The film feels like a terrific two-hour film crammed into three hours, the first of which is full of fits and starts. The direction is haphazard, toggling between wildness and tedium, resulting in characterizations that are thin and hard to care about."
Babylon,Doug Jamieson,False,The Jam Report,fresh, 3.5/5 ,"Jan 20, 2023",'Babylon' is somehow both many things. It's grotesque yet gorgeous. It's obscene yet opulent. It's baffling yet bold. It's repugnant yet resplendent. It's hollow yet heartfelt. Fortune favours the brave and Chazelle isn't playing it safe here.
Babylon,Sandra Hall,False,Sydney Morning Herald,fresh, 3/5 ,"Jan 20, 2023","In the end, Chazelle does evoke the elegiac mood he’s after, finishing with a wistful meditation on the evanescence of fame and the fragility of those who fail to survive its demands."
Babylon,Dulcie Pearce,False,The Sun (UK),rotten, 3/5 ,"Jan 20, 2023","While Babylon starts as a big, sloppy visual treat, it finishes as the cinematic equivalent of a pile of dung."
Babylon,Marcelo Stiletano,False,La Nación (Argentina),fresh, 3/5 ,"Jan 19, 2023","The cast's commitment is extraordinary, especially Robbie's, a true force of nature, and Pitt's, to whom Chazelle devotes his most indulgent gaze. [Full review in Spanish]"
Babylon,Graeme Tuckett,False,Stuff.co.nz,fresh, 4.5/5 ,"Jan 19, 2023","If this is what failure looks like, then let's have more of it. I'd rather see a film that fails this boldly, than one that succeeds meekly, any day at all."
Babylon,Pablo O. Scholz,False,Clarín,fresh, 3/4 ,"Jan 19, 2023","The three protagonists carry the weight of the story, which comes with a few surprises. Each of them has a scene to shine. [Full review in Spanish]"
Babylon,Whang Yee Ling,False,The Straits Times (Singapore),fresh, 4/5 ,"Jan 19, 2023","The tragi-comedy is an epic of decadence and depravity. It is crude, profligate and staggeringly audacious, but there is never any doubting Chazelle’s heady passion for the movies however ugly the business."
Babylon,Keva York,False,ABC News (Australia),rotten,,"Jan 19, 2023",The film ultimately offers something like a square's take on Hollywood as seen through the eyes of Kenneth Anger.
Babylon,Marie Asner,False,Phantom Tollbooth,fresh, 4/5 ,"Jan 19, 2023","The composition of Babylon is a masterpiece in production, including costume, music, cinematography -- and yet, there is something missing in the mélange."
Babylon,Bren Murphy,False,RTÉ (Ireland),fresh, 5/5 ,"Jan 19, 2023","Fascinating, heart-breaking, laugh out loud and consistently entertaining. Babylon is evidently not for everyone... but those who'll love it, will truly love, warts and all."
Babylon,Kate Rodger,False,Newshub (NZ),fresh, 4/5 ,"Jan 19, 2023","As a movie monument to movie-making itself, Babylon served me up some unforgettable moments and his grand finale catapulted me out of the cinema."
Babylon,Amelia Berry,False,"Flicks (AU, NZ, UK)",rotten,,"Jan 19, 2023","Is it entertaining though? Yes, yes, absolutely yes. Despite content and quality and length and being kinda bad and dumb. Despite everything, Babylon is undeniably captivating."
Babylon,Luis Martínez,False,El Mundo (Spain),fresh, 3/5 ,"Jan 19, 2023","Each image is there to offend, to attract attention, and perhaps to irritate. [Full review in Spanish]"
Babylon,Danny Leigh,False,Financial Times,rotten, 3/5 ,"Jan 19, 2023","If the running time is a tribute to 1920s excess, Chazelle should have listened harder to his old ghosts. Kid, you’re meant to leave ’em wanting more."
Babylon,Anthony Morris,False,ScreenHub,rotten, 3/5 ,"Jan 19, 2023","Chazelle has come up with a handful of striking sequences, padded out with a whole lot of artfully directed filler making the case that - aside from a few memorable moments - the history of cinema is just a bunch of sound and fury signifying nothing."
Babylon,Stephen A. Russell,False,ABC News (Australia),fresh,,"Jan 19, 2023",A scabrous takedown of Tinsel Town's worst excesses in the 1920s... the run time does fizzle out and it gets a bit cheesy
Creed,Keith Garlington,False,Keith & the Movies,fresh, 4.5/5 ,"Aug 19, 2022","“Creed” has its clichés and its big mandatory crowd-pleasing moments, but even they are handled well by a confident filmmaker who is a true rising talent."
Creed,Daniel Howat,False,Next Best Picture,fresh, 9/10 ,"May 18, 2022","Ryan Coogler managed to bring everything that we expect from a Rocky movie but made it feel fresh and authentic. As far as boxing films go, Creed is a masterpiece on so many levels."
Creed,Brian Eggert,False,Deep Focus Review,fresh, 2.5/4 ,"Apr 25, 2022","Though a smart and superbly shot film, the story structure follows a familiar and predictable trajectory for anyone acquainted with Stallone's original."
